strain	molecule	species	E_coli_serotype	GeneSeekr_Profile	MLST_Result	rMLST_Result	clermont_phylogroup	sample_type	farm	husbandry	animal_group	animal_type	animal_n	AAC3_VIa	ANT3_IIa	aadA	aadA12	aadA13	aadA2	aadA22	aadA5	aadA9	APH3_Ib	APH3_Ia	APH6_Id	CMY_2	CMY_21	CMY_36	CTX_M_1	CTX_M_15	IMP_7	TEM_1	TEM_81	Ecoli_ampC_bl	catI	lnuG	mphA	Salm_cmlA	cmlA8	floR	mdtM	MdtNOP	mefB	tetB	tetD	tetR	eptA	QnrS1	qacH	SAT_2	sul1	sul2	sul3	tetWNW	dfrA1	dfrA12	dfrA15b	dfrA23	dfrA30	dfrA32	dfrA7
Res13-Abat-PEC09-P3-02	plasmid_novel_1	Acinetobacter sp.	ND	ND		new		swab	U	CV	CV-2	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEB05-01	plasmid_973	Escherichia coli	O86 (100.0):H-untypeable	uidA	101	1589	B1	feces	A	AF1	AF1-1	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEB05-01	plasmid_476	Escherichia coli	O86 (100.0):H-untypeable	uidA	101	1589	B1	feces	A	AF1	AF1-1	suckler	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-PER02-33	plasmid_1068	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER02-33	plasmid_novel_0	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER02-33	plasmid_34	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER02-33	plasmid_1009	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER02-33	plasmid_476	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-PER02-33	plasmid_novel_2	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER02-33	plasmid_novel_1	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER02-33	plasmid_14	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA20-36	plasmid_1068	Escherichia coli	O21 (99.92):H21 (98.64)	uidA	56	14734	B1	feces	K	AF3	AF3-3	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA20-36	plasmid_476	Escherichia coli	O21 (99.92):H21 (98.64)	uidA	56	14734	B1	feces	K	AF3	AF3-3	suckler	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-PEA20-36	plasmid_973	Escherichia coli	O21 (99.92):H21 (98.64)	uidA	56	14734	B1	feces	K	AF3	AF3-3	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEB19-P1-02-A	plasmid_111	Enterobacter cloacae	ND	ND	ND	ND		swab	U	AF1	AF1-3	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA13-25	plasmid_novel_1	Escherichia coli	O118/O151;O151 (100.0):H25 (100.0)	uidA	1684	38759	A	feces	K	AF3	AF3-2	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA13-25	plasmid_novel_0	Escherichia coli	O118/O151;O151 (100.0):H25 (100.0)	uidA	1684	38759	A	feces	K	AF3	AF3-2	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA13-25	plasmid_542	Escherichia coli	O118/O151;O151 (100.0):H25 (100.0)	uidA	1684	38759	A	feces	K	AF3	AF3-2	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA13-25	plasmid_476	Escherichia coli	O118/O151;O151 (100.0):H25 (100.0)	uidA	1684	38759	A	feces	K	AF3	AF3-2	suckler	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA13-25	plasmid_111	Escherichia coli	O118/O151;O151 (100.0):H25 (100.0)	uidA	1684	38759	A	feces	K	AF3	AF3-2	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EC08-33	plasmid_novel_1	Escherichia coli	O-untypeable:H4 (100.0)	uidA	8431		C	feces	S	CV	CV-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EC08-33	plasmid_19	Escherichia coli	O-untypeable:H4 (100.0)	uidA	8431		C	feces	S	CV	CV-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EC08-33	plasmid_1068	Escherichia coli	O-untypeable:H4 (100.0)	uidA	8431		C	feces	S	CV	CV-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EC08-33	plasmid_novel_3	Escherichia coli	O-untypeable:H4 (100.0)	uidA	8431		C	feces	S	CV	CV-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EC08-33	plasmid_novel_2	Escherichia coli	O-untypeable:H4 (100.0)	uidA	8431		C	feces	S	CV	CV-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EC08-33	plasmid_969	Escherichia coli	O-untypeable:H4 (100.0)	uidA	8431		C	feces	S	CV	CV-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EC08-33	plasmid_509	Escherichia coli	O-untypeable:H4 (100.0)	uidA	8431		C	feces	S	CV	CV-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EC08-33	plasmid_novel_4	Escherichia coli	O-untypeable:H4 (100.0)	uidA	8431		C	feces	S	CV	CV-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EC08-33	plasmid_476	Escherichia coli	O-untypeable:H4 (100.0)	uidA	8431		C	feces	S	CV	CV-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EC08-33	plasmid_529	Escherichia coli	O-untypeable:H4 (100.0)	uidA	8431		C	feces	S	CV	CV-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-EC08-33	plasmid_novel_0	Escherichia coli	O-untypeable:H4 (100.0)	uidA	8431		C	feces	S	CV	CV-2	sow	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA13-17	plasmid_476	Escherichia coli	O118/O151;O151 (100.0):H25 (100.0)	uidA	1684	38759	A	feces	K	AF3	AF3-2	suckler	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA13-17	plasmid_novel_0	Escherichia coli	O118/O151;O151 (100.0):H25 (100.0)	uidA	1684	38759	A	feces	K	AF3	AF3-2	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA13-17	plasmid_542	Escherichia coli	O118/O151;O151 (100.0):H25 (100.0)	uidA	1684	38759	A	feces	K	AF3	AF3-2	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA13-17	plasmid_novel_1	Escherichia coli	O118/O151;O151 (100.0):H25 (100.0)	uidA	1684	38759	A	feces	K	AF3	AF3-2	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA13-17	plasmid_111	Escherichia coli	O118/O151;O151 (100.0):H25 (100.0)	uidA	1684	38759	A	feces	K	AF3	AF3-2	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PER06-05-b-A	plasmid_1009	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	G	AF2	AF2-1	weaner	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PER06-05-b-A	plasmid_novel_0	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	G	AF2	AF2-1	weaner	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PER06-05-b-A	plasmid_476	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	G	AF2	AF2-1	weaner	5	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Res13-Sevr-PER06-05-b-A	plasmid_1068	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	G	AF2	AF2-1	weaner	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PER06-05-b-A	plasmid_14	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	G	AF2	AF2-1	weaner	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PER06-05-b-A	plasmid_541	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	G	AF2	AF2-1	weaner	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Sevr-PER06-05-b-A	plasmid_34	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	G	AF2	AF2-1	weaner	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER04-34	plasmid_1009	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER04-34	plasmid_novel_0	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER04-34	plasmid_476	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	2	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-PER04-34	plasmid_34	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER04-34	plasmid_1068	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER04-34	plasmid_14	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER04-34	plasmid_novel_2	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PER04-34	plasmid_novel_1	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	feces	E	AF2	AF2-1	suckler	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEB17-17	plasmid_920	Escherichia fergusonii	O9 (98.69):H10 (100.0)	uidA	46		A	feces	A	AF1	AF1-3	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEB17-17	plasmid_449	Escherichia fergusonii	O9 (98.69):H10 (100.0)	uidA	46		A	feces	A	AF1	AF1-3	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEB17-17	plasmid_1068	Escherichia fergusonii	O9 (98.69):H10 (100.0)	uidA	46		A	feces	A	AF1	AF1-3	suckler	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PEB17-01	plasmid_259	Escherichia coli	O20 (100.0):H12 (99.78)	uidA	88	15305	C	feces	D	AF1	AF1-3	grower	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PEB17-01	plasmid_47	Escherichia coli	O20 (100.0):H12 (99.78)	uidA	88	15305	C	feces	D	AF1	AF1-3	grower	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PEB17-01	plasmid_2911	Escherichia coli	O20 (100.0):H12 (99.78)	uidA	88	15305	C	feces	D	AF1	AF1-3	grower	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Croi-PEB17-01	plasmid_973	Escherichia coli	O20 (100.0):H12 (99.78)	uidA	88	15305	C	feces	D	AF1	AF1-3	grower	5	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
Res13-Abat-PEC12-P3-01	plasmid_novel_1	Acinetobacter sp.	ND	ND	new	new		swab	U	CV	CV-2	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEC12-P3-01	plasmid_novel_2	Acinetobacter sp.	ND	ND	new	new		swab	U	CV	CV-2	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEC12-P3-01	plasmid_novel_0	Acinetobacter sp.	ND	ND	new	new		swab	U	CV	CV-2	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA25-11	plasmid_834	Escherichia coli	O145 (99.92):H-untypeable	eae;hlyAEc;O145;uidA	1034	new	D	feces	K	AF3	AF3-4	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA25-11	plasmid_932	Escherichia coli	O145 (99.92):H-untypeable	eae;hlyAEc;O145;uidA	1034	new	D	feces	K	AF3	AF3-4	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA25-11	plasmid_476	Escherichia coli	O145 (99.92):H-untypeable	eae;hlyAEc;O145;uidA	1034	new	D	feces	K	AF3	AF3-4	suckler	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-PEA25-11	plasmid_1561	Escherichia coli	O145 (99.92):H-untypeable	eae;hlyAEc;O145;uidA	1034	new	D	feces	K	AF3	AF3-4	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA25-11	plasmid_47	Escherichia coli	O145 (99.92):H-untypeable	eae;hlyAEc;O145;uidA	1034	new	D	feces	K	AF3	AF3-4	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA25-11	plasmid_509	Escherichia coli	O145 (99.92):H-untypeable	eae;hlyAEc;O145;uidA	1034	new	D	feces	K	AF3	AF3-4	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-PEA25-11	plasmid_novel_0	Escherichia coli	O145 (99.92):H-untypeable	eae;hlyAEc;O145;uidA	1034	new	D	feces	K	AF3	AF3-4	suckler	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA28-P5-02-A	plasmid_novel_1	Acinetobacter baumannii	ND	ND		new		swab	U	AF3	AF3-4	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA28-P5-02-A	plasmid_novel_0	Acinetobacter baumannii	ND	ND		new		swab	U	AF3	AF3-4	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Abat-PEA28-P5-02-A	plasmid_1836	Acinetobacter baumannii	ND	ND		new		swab	U	AF3	AF3-4	carcass		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-LER2-34	plasmid_476	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	manure	F	AF2	AF2-2	sow		0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Res13-Lact-LER2-34	plasmid_novel_0	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	manure	F	AF2	AF2-2	sow		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-LER2-34	plasmid_34	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	manure	F	AF2	AF2-2	sow		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-LER2-34	plasmid_novel_2	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	manure	F	AF2	AF2-2	sow		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-LER2-34	plasmid_1068	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	manure	F	AF2	AF2-2	sow		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-LER2-34	plasmid_novel_1	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	manure	F	AF2	AF2-2	sow		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Res13-Lact-LER2-34	plasmid_1009	Escherichia coli	O-untypeable:H4 (100.0)	uidA	761	new	A	manure	F	AF2	AF2-2	sow		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
